,xfoot,yfoot,xknee,yknee
663,336.51724137931035,402.63026819923374,381.1351931330472,259.65879828326183
664,329.280163599182,394.08179959100204,381.0560538116592,252.28699551569505
665,321.68979591836734,384.2,381.51662971175165,245.66075388026607
666,314.5278350515464,374.14845360824745,382.23230088495575,238.98893805309734
667,307.1790744466801,364.7665995975855,382.78139534883724,233.56976744186048
668,300.870636550308,354.9281314168378,383.25850340136054,228.51700680272108
669,294.1174004192872,345.7148846960168,383.6593886462882,224.65502183406113
670,287.40292275574114,335.8538622129436,384.49888143176736,220.4586129753915
671,280.60743801652893,326.6611570247934,385.14967462039044,217.30802603036875
672,275.2902584493042,317.2306163021869,385.1069868995633,215.4650655021834
673,269.013671875,308.546875,385.9637188208617,212.6439909297052
674,263.6183953033268,298.70450097847356,385.4260869565217,211.6804347826087
675,258.09867172675524,290.4459203036053,386.6480686695279,210.656652360515
676,252.90853658536585,281.8739837398374,386.4785553047404,209.76975169300226
677,248.82828282828282,273.6484848484848,386.1808943089431,210.14227642276424
678,245.4247619047619,264.4819047619048,386.0993788819876,211.25258799171843
679,241.06751054852322,256.3270042194093,385.71064814814815,211.7060185185185
680,238.751968503937,247.83858267716536,385.69954128440367,213.795871559633
681,235.7858585858586,240.07070707070707,385.4209354120267,215.93763919821825
682,234.32475247524752,231.99603960396038,384.400871459695,219.0239651416122
683,232.50905432595573,224.57344064386317,383.9465811965812,222.55128205128204
684,232.41046277665995,217.5211267605634,383.1784946236559,226.15483870967742
685,233.34362139917695,211.08847736625515,382.85983263598325,230.4142259414226
686,235.18625277161863,204.7849223946785,381.86486486486484,235.22869022869023
687,237.74489795918367,199.5204081632653,381.8989010989011,239.5934065934066
688,241.2594936708861,194.47679324894514,382.1289640591966,246.01268498942918
689,245.3278008298755,189.91908713692945,382.3263157894737,251.6357894736842
690,250.56485355648536,186.5794979079498,382.1533613445378,257.58613445378154
691,255.79381443298968,184.6041237113402,382.02132196162046,263.9232409381663
692,262.0234541577825,183.1684434968017,382.6119402985075,270.21961620469085
693,269.5496957403651,182.34888438133873,383.24016563147,277.18633540372673
694,277.1242603550296,183.1972386587771,384.23747276688454,284.3921568627451
695,284.44635193133047,183.70171673819743,385.3636363636364,291.7915742793792
696,292.7313432835821,185.45415778251598,386.5469387755102,298.9530612244898
697,300.5127659574468,188.32553191489362,388.13698630136986,306.2407045009785
698,308.60169491525426,191.72881355932202,389.89142857142855,314.50857142857143
699,316.9108280254777,196.41188959660298,391.95085066162574,322.351606805293
700,325.38823529411764,202.0607843137255,394.0018867924528,329.4735849056604
701,332.95277207392195,207.27310061601642,396.94095238095235,338.2114285714286
702,341.14255765199164,213.24109014675054,400.4096153846154,346.6384615384615
703,349.23655913978496,220.31827956989247,404.24105461393594,355.1337099811676
704,356.9457202505219,227.57202505219206,408.825831702544,363.7240704500978
705,364.51738241308794,235.38241308793457,414.40503875968994,373.4767441860465
706,371.77035490605425,243.91649269311065,419.23643410852713,382.6744186046512
707,379.09555555555556,252.48888888888888,424.90842490842493,390.65934065934067
708,385.6853448275862,261.6961206896552,432.1267605633803,401.0
709,392.0748898678414,271.34140969162996,439.69959677419354,410.3568548387097
710,398.04824561403507,281.1688596491228,447.565306122449,419.41224489795917
711,404.18918918918916,291.5239085239085,457.06681514476617,427.8017817371938
712,409.19607843137254,301.43572984749454,466.3821138211382,436.760162601626
713,413.9934640522876,312.05446623093684,476.5263157894737,445.21263157894737
714,419.0295983086681,323.4291754756871,488.1288209606987,452.89519650655023
715,422.9040511727079,335.47547974413646,499.60869565217394,460.2608695652174
716,427.3312368972746,348.2138364779874,512.524,467.44
717,430.9073275862069,361.125,525.503198294243,473.4584221748401
718,434.4688172043011,375.4537634408602,539.5749486652977,478.98357289527723
719,438.5774058577406,391.06276150627616,552.72760511883,482.79341864716633
720,442.9978768577495,407.2611464968153,566.9624060150376,486.703007518797
721,448.47446808510637,425.5936170212766,581.6370656370657,489.07528957528956
722,454.7456140350877,444.2171052631579,594.6685185185186,490.97962962962964
723,462.1700680272109,465.1020408163265,607.5042444821731,491.77589134125634
724,471.3995433789954,485.8972602739726,618.8863232682061,491.9964476021314
725,483.72669491525426,508.5444915254237,630.195895522388,492.2835820895522
726,498.833091436865,530.5979680696662,639.1500872600349,492.18848167539267
727,514.1534276387378,552.1534276387378,650.0667938931298,491.10687022900765
728,536.0158102766799,575.798418972332,656.5814889336016,489.8209255533199
729,558.7167325428195,596.5955204216074,663.1297405189621,488.25548902195607
730,585.5995423340961,614.228832951945,666.5031055900621,487.69979296066253
731,617.0095440084835,626.711558854719,668.2045454545455,487.7107438016529
732,651.8605664488017,635.5566448801743,669.3020833333334,487.73333333333335
733,687.2211111111111,636.84,669.235807860262,488.03711790393015
734,722.3990384615385,626.9879807692307,667.487012987013,488.27272727272725
735,752.9804147465438,611.971198156682,667.2051835853132,488.2548596112311
736,780.8599167822468,590.5839112343966,667.9778270509978,488.2971175166297
737,801.887323943662,561.9753521126761,670.8924731182796,488.15913978494626
738,818.5642361111111,532.5972222222222,674.8395604395604,487.66593406593404
739,831.155672823219,500.5263852242744,680.92656587473,485.59611231101513
740,837.3562841530055,474.43169398907105,687.3468208092486,483.72061657032754
741,841.7814569536424,445.7737306843267,694.9368635437881,481.3156822810591
742,844.0347923681257,419.662177328844,703.5784671532847,477.4616788321168
743,842.6691729323309,395.5075187969925,713.9340866290019,472.909604519774
744,839.1994421199443,370.5216178521618,723.4660194174758,468.52621359223303
745,834.0526315789474,350.3654970760234,734.0135922330097,462.90291262135923
746,826.8807339449542,331.0810397553517,743.7053045186641,456.24950884086445
747,819.4304,312.8272,754.7057793345009,448.7985989492119
748,814.1025641025641,299.64102564102564,764.6298932384342,440.87900355871886
749,804.6020202020202,285.7111111111111,774.09426987061,432.46580406654346
750,796.5838926174497,273.579418344519,783.5506958250497,424.5626242544732
751,788.6208333333333,263.34791666666666,792.7073643410853,414.27131782945736
752,781.5148936170212,255.2,799.8200371057513,404.54545454545456
753,773.8426501035196,247.51966873706004,807.1526717557252,394.7442748091603
754,766.9515011547344,240.57043879907621,815.062248995984,384.3574297188755
755,760.5182648401826,235.36986301369862,820.1829521829521,373.07900207900207
756,754.1596244131456,230.73239436619718,826.321568627451,363.221568627451
757,748.8446808510638,227.48723404255318,830.9078694817658,352.1113243761996
758,743.1876430205949,223.80778032036613,835.6048387096774,341.8891129032258
759,737.7941834451901,220.668903803132,838.2980392156862,332.0450980392157
760,733.3393665158371,219.30995475113122,842.2194244604317,321.83992805755395
761,728.9906976744186,217.28837209302327,843.9644760213143,312.5932504440497
762,724.4634703196347,215.60045662100455,846.5498007968127,303.7788844621514
763,720.3895486935867,215.81235154394298,847.7198443579766,295.0369649805447
764,716.6666666666666,215.6977777777778,848.7065420560748,286.9981308411215
765,713.3310344827586,216.10344827586206,850.5315904139434,278.2570806100218
766,710.0761099365751,216.55602536997887,850.950103950104,271.3575883575884
767,707.7914798206278,218.17040358744396,849.7719298245614,262.8654970760234
768,704.9849785407725,219.73605150214593,851.458244111349,256.5310492505353
769,702.7521551724138,222.52155172413794,851.1530172413793,250.70043103448276
770,701.0395604395604,225.12307692307692,850.6757322175732,244.0418410041841
771,699.3471615720524,228.58078602620088,850.0,238.54978354978354
772,698.664596273292,231.85714285714286,848.9939637826961,233.95573440643864
773,697.7733887733888,236.15384615384616,848.436,228.906
774,698.0705128205128,240.008547008547,847.9957983193277,224.46428571428572
775,698.825,244.4318181818182,847.468619246862,221.0418410041841
776,699.4439560439561,248.98241758241758,846.9008097165992,217.87044534412956
777,701.1960784313726,254.04575163398692,845.9958158995815,214.8828451882845
778,702.4978354978355,259.1125541125541,845.5821501014199,212.2129817444219
779,704.4897025171625,264.80320366132725,845.018,210.932
780,707.5020408163265,271.3326530612245,844.8195020746888,209.23236514522821
781,710.5416666666666,276.46491228070175,844.3245967741935,208.09475806451613
782,713.3469387755102,282.5530612244898,844.2560975609756,207.7540650406504
783,717.9596602972399,289.28025477707007,844.0555555555555,207.33744855967078
784,721.3460144927536,295.1322463768116,844.2818371607516,207.81837160751564
785,726.1720067453625,302.32715008431705,844.4885177453027,208.96659707724424
786,728.9793621013133,307.1463414634146,844.9,209.90625
787,732.9396709323584,312.80621572212067,845.108606557377,211.92008196721312
788,738.0862354892206,319.81923714759535,845.7089397089397,214.23700623700623
789,743.1449541284404,327.42018348623856,845.9122448979592,217.26530612244898
790,748.6939501779359,335.1476868327402,847.020366598778,220.4867617107943
791,753.6392092257001,343.53047775947283,847.1544715447154,224.59146341463415
792,758.2296650717703,349.6140350877193,847.7942386831276,228.70576131687244
793,763.2424242424242,356.8197767145136,848.2274590163935,234.077868852459
794,768.2953125,365.4265625,848.6623655913978,239.03010752688172
795,773.8018154311649,374.01361573373674,849.234693877551,244.78367346938776
796,778.5892597968069,383.9941944847605,849.796573875803,251.17130620985012
797,784.8616852146264,393.03974562798095,850.1903765690377,257.7845188284519
798,790.4587554269175,401.96237337192474,850.1440677966102,264.9279661016949
799,796.3196829590489,411.10435931307796,849.8900203665988,272.9653767820774
800,801.4710632570659,421.78600269179003,849.0706638115631,280.14989293361884
801,806.7754010695187,431.94919786096256,847.9875776397515,288.71221532091096
802,812.8275862068965,442.8151724137931,846.7251585623678,296.84989429175477
803,818.9810040705563,454.1696065128901,844.9618320610687,307.4141221374046
804,825.0880102040817,464.06632653061223,842.8418972332016,316.0217391304348
805,831.5751552795031,474.7490683229814,839.590099009901,326.3287128712871
806,838.4136546184739,485.2034805890228,836.8988095238095,337.1924603174603
807,845.7319277108434,495.7409638554217,832.9906191369606,348.1031894934334
808,853.6,505.3639097744361,827.974609375,360.953125
809,861.3087248322148,514.738255033557,821.0122950819672,372.7663934426229
810,869.2944162436548,522.4940778341794,814.5227272727273,385.21487603305786
811,875.9679389312977,528.1465648854962,804.3640081799591,397.90593047034764
812,883.3244206773619,533.0463458110517,794.8644067796611,412.0546139359699
813,887.2231833910034,533.2698961937716,783.7985480943738,424.38656987295826
814,888.6299483648882,531.2289156626506,770.6238003838772,436.24568138195775
815,885.7859424920127,526.4968051118211,756.2876447876448,448.66988416988414
816,880.8243243243244,520.4493243243244,743.6125461254612,457.55535055350555
817,871.9499217527386,514.5727699530516,729.8480300187617,466.00562851782365
818,861.4570982839314,508.0764430577223,714.9593023255813,473.1337209302326
819,849.2916073968705,501.7951635846373,699.9887429643527,479.43527204502817
820,835.1112676056338,497.5422535211268,684.9487179487179,485.2307692307692
821,821.264450867052,493.22543352601156,671.1047794117648,489.0110294117647
822,806.2658227848101,490.74824191279885,656.3295880149813,491.7883895131086
823,791.1468926553672,488.8714689265537,641.025,492.69807692307694
824,776.1448275862069,486.3710344827586,626.4206008583691,494.1652360515021
825,760.4966078697422,485.9959294436906,611.375249500998,494.4870259481038
826,745.9070385126162,487.17662682602923,596.3913894324853,493.39334637964777
827,730.2045133991537,488.1988716502116,581.4563106796116,491.6446601941748
828,715.4679029957204,490.2938659058488,566.2560483870968,488.8407258064516
829,700.1691176470588,493.8191176470588,551.713493530499,485.3826247689464
830,684.9171270718232,497.6339779005525,537.616,480.212
831,669.4097222222222,502.06388888888887,523.6906318082789,474.9259259259259
832,653.5620094191523,507.99372056514915,510.62971175166297,468.9246119733925
833,637.1011608623548,514.3847429519071,498.21505376344084,462.4215053763441
834,618.6788830715532,520.7242582897034,486.6077235772358,454.8333333333333
835,601.486013986014,527.0384615384615,475.7185628742515,447.7804391217565
836,581.6457242582896,533.82722513089,465.8487394957983,439.5840336134454
837,559.9045307443366,540.6019417475728,456.9047619047619,432.3664596273292
838,536.7938420348058,546.3212851405623,449.75321888412014,425.4399141630901
839,513.323706377858,550.8531889290012,443.4308300395257,419.44466403162056
840,492.18463810930575,553.5243722304284,596.2459016393443,306.5081967213115
841,464.0674846625767,555.3742331288344,593.2456140350877,306.50877192982455
842,436.20588235294116,552.4072398190045,598.9,306.52
843,408.1761517615176,549.5176151761517,592.2142857142857,306.54285714285714
844,380.64785553047403,542.3227990970655,426.48387096774195,398.2857142857143
845,354.4850574712644,530.1057471264368,592.45,306.5
846,331.0046403712297,512.7006960556845,426.5295315682281,398.9959266802444
847,310.1275,492.8175,427.758547008547,399.9957264957265
848,295.5367088607595,468.6253164556962,429.0122199592668,401.9775967413442
849,286.90214797136036,440.9427207637232,430.5375,402.98333333333335
850,283.53452685421996,412.37340153452686,431.89677419354837,403.6193548387097
851,284.97506234413964,385.6758104738155,432.62605042016804,404.281512605042
852,292.03855421686745,359.33734939759034,432.3202479338843,403.5557851239669
853,300.6185567010309,335.24226804123714,431.785140562249,402.67269076305223
854,311.84653465346537,313.38861386138615,431.2258064516129,400.85376344086023
855,324.893899204244,293.6604774535809,429.1392156862745,397.92745098039217
856,340.82338308457713,276.51741293532336,428.1764705882353,395.81302521008405
857,358.32105263157894,261.7815789473684,426.04978354978357,392.38528138528136
858,375.30833333333334,248.6472222222222,423.71153846153845,389.0662393162393
859,392.73316708229424,239.02992518703243,420.75816993464053,384.27450980392155
860,411.08947368421053,232.30526315789473,418.5403225806452,379.31854838709677
861,429.4795918367347,227.5612244897959,415.27811860940693,375.25562372188136
862,448.12947658402203,224.44077134986225,411.62912621359226,369.75922330097086
863,465.4337662337662,225.44935064935066,409.08677685950414,363.3388429752066
864,481.46454767726163,230.16625916870416,406.23830734966594,358.630289532294
865,497.2487922705314,235.81884057971016,403.5674518201285,351.71948608137046
866,510.30120481927713,244.055421686747,399.96263736263734,344.3692307692308
867,522.6041131105399,255.26735218508998,397.21276595744683,337.3404255319149
868,531.0977777777778,270.2888888888889,395.17758985200845,330.10359408033827
869,536.1740139211137,285.4709976798144,393.1979797979798,323.57575757575756
870,538.6289978678038,301.1471215351812,390.4372197309417,316.81390134529147
871,537.0106382978723,318.968085106383,388.97285067873304,311.3438914027149
872,532.3286956521739,337.83130434782606,388.04761904761904,306.38923395445136
873,525.5133020344288,353.61502347417843,386.9935483870968,302.26666666666665
874,516.4562146892655,368.59322033898303,386.6723404255319,298.38085106382977
875,506.1107828655835,383.63515509601183,385.4891304347826,296.60869565217394
876,493.7072,397.5984,385.2217391304348,295.4173913043478
877,477.8808664259928,410.2942238267148,385.21535181236675,295.81236673773986
878,461.46322067594434,422.3180914512922,384.9382978723404,296.4574468085106
879,445.218,432.948,385.19070904645474,297.0537897310513
880,427.89344262295083,443.2889344262295,386.4273684210526,301.6273684210526
881,410.81458333333336,451.025,386.6085106382979,305.4489361702128
882,392.4344262295082,459.4836065573771,387.8207343412527,310.44924406047517
883,375.0623742454728,464.51911468812875,388.97091722595076,316.158836689038
884,356.7469387755102,469.27142857142854,390.3595744680851,324.74042553191487
885,339.337972166998,471.65208747514913,392.76582278481015,332.7025316455696
886,320.905376344086,472.13548387096773,395.3142857142857,343.04761904761904
887,306.1409001956947,468.7436399217221,400.2660753880266,352.509977827051
888,293.16498993963785,463.046277665996,405.73728813559325,364.27966101694915
889,283.6666666666667,453.1666666666667,412.5850622406639,376.3298755186722
890,279.8391304347826,440.43695652173915,420.5702127659574,387.87021276595743
891,280.5369565217391,426.9195652173913,428.53218884120173,400.03218884120173
892,288.2798353909465,412.4156378600823,436.99392712550605,410.08097165991904
893,299.038202247191,399.54606741573036,444.52707581227435,419.3050541516246
894,313.5119305856833,387.72017353579173,454.312,427.142
895,327.8744075829384,377.0568720379147,462.1266540642722,434.93005671077503
896,345.5413870246085,368.5570469798658,470.82815734989646,441.5507246376812
897,363.21090047393363,360.90047393364927,479.8173076923077,447.7269230769231
898,381.8399014778325,354.60591133004925,489.7661795407098,453.8455114822547
899,400.6923076923077,349.85128205128206,497.8856548856549,459.4095634095634
900,420.38588235294117,346.5435294117647,507.00394477317553,464.1656804733728
901,439.6317016317016,343.7925407925408,515.8870292887029,468.64016736401675
902,458.6292682926829,342.109756097561,526.4271255060729,472.79352226720647
903,478.48036951501155,341.27482678983836,535.9935483870968,477.1956989247312
904,497.4668049792531,340.57883817427387,546.1089866156788,480.9560229445507
905,514.5136054421769,341.265306122449,556.3564547206166,484.09248554913296
906,534.1724137931035,342.55336617405584,567.2222222222222,486.5672514619883
907,551.8747628083491,343.5047438330171,578.3737769080235,488.6516634050881
908,570.8805237315876,343.759410801964,589.0985626283367,490.37782340862424
909,587.8185053380782,343.69928825622776,600.8127413127413,491.7953667953668
910,606.1580756013745,344.3298969072165,612.0696721311475,491.9836065573771
911,626.804104477612,344.1399253731343,623.8692946058092,492.3008298755187
912,644.623106060606,343.98295454545456,635.962890625,491.5546875
913,661.2220338983051,343.2237288135593,647.3967935871743,490.70741482965934
914,680.0576271186441,342.5762711864407,658.6969696969697,489.1252525252525
915,699.6137931034483,341.19827586206895,669.917695473251,487.3559670781893
916,718.3280141843971,340.14716312056737,680.298418972332,483.7786561264822
917,737.3284552845529,340.79024390243904,690.9553752535497,481.36713995943205
918,757.243156199678,339.91948470209337,700.6610169491526,477.6873822975518
919,776.7429983525535,341.37397034596376,710.0355648535565,474.7384937238494
920,796.4755700325733,342.2768729641694,719.7383177570093,469.87102803738316
921,815.5846645367412,344.37539936102235,728.9532710280374,465.1271028037383
922,835.3548872180451,347.21804511278197,737.4296577946768,460.5703422053232
923,854.7104851330204,351.3974960876369,745.9964221824687,455.15026833631487
924,871.8142076502733,356.370218579235,754.3327338129496,449.2787769784173
925,891.4338549075392,363.1735419630156,762.7743119266055,443.10275229357796
926,908.9809782608696,371.3328804347826,770.8931860036832,436.9171270718232
927,923.4179743223966,381.2268188302425,779.0277777777778,429.3851851851852
928,936.5762273901809,391.4250645994832,787.3296703296703,422.3827838827839
929,948.0337381916329,403.91093117408906,795.4185606060606,413.1193181818182
930,955.4179104477612,416.44776119402985,803.4914285714286,403.6495238095238
931,958.3493827160494,431.320987654321,810.7356828193832,392.26431718061673
932,957.2117647058824,443.8718954248366,817.6441441441441,380.1171171171171
933,954.1701030927835,449.75,821.5616438356165,373.59589041095893
934,944.1136363636364,459.3863636363636,826.7054263565891,361.2248062015504
935,930.734335839599,465.46491228070175,832.0641821946169,350.3457556935818
936,914.3046511627907,468.8255813953488,835.983606557377,339.4385245901639
937,897.0095351609058,468.81287246722286,839.1082164328658,330.80961923847696
938,879.7534246575342,467.3723536737235,841.9559471365639,322.62334801762114
939,860.9748803827752,463.738038277512,843.2773279352226,314.46153846153845
940,842.8729763387298,458.4209215442092,843.7167755991286,309.2309368191721
941,824.8427518427518,451.8378378378378,845.1659574468085,304.10425531914893
942,807.2994923857868,444.56852791878174,845.138783269962,300.3726235741445
943,818.1296296296297,386.77777777777777,845.5070707070707,297.8484848484849
944,775.0819462227913,426.3021766965429,846.9617977528089,294.5977528089888
945,759.4140127388536,415.971974522293,847.0896860986547,294.34304932735427
946,744.6239210850802,404.4130702836005,846.9290465631929,294.4190687361419
947,730.8924137931034,391.48137931034483,846.234,295.566
948,718.8355263157895,377.82105263157894,846.0150214592275,297.3476394849785
949,708.664928292047,363.5449804432855,845.5578093306289,301.4604462474645
950,700.7942942942943,349.4549549549549,844.3442028985507,306.15579710144925
951,694.815987933635,333.1689291101056,843.5114822546973,310.81002087682674
952,692.166355140187,314.1943925233645,842.8209764918626,315.62025316455697
953,692.4543918918919,301.8682432432432,841.4115308151094,322.6580516898608
954,695.504048582996,286.4412955465587,838.7546777546778,330.3056133056133
955,702.9182795698924,272.26236559139784,836.0421686746988,338.6787148594378
956,712.0275862068966,259.4574712643678,833.5460122699386,345.90184049079755
957,723.128078817734,248.7832512315271,830.2985971943888,353.69138276553105
958,736.6753926701571,242.0235602094241,827.4330357142857,362.140625
959,751.9002624671916,237.31496062992127,822.7458333333333,369.08125
960,768.6299019607843,235.7549019607843,592.5,306.5
961,784.9086161879895,236.31070496083552,591.5,306.5
962,801.4947643979058,239.93193717277487,811.0948275862069,389.73275862068965
963,820.172514619883,245.98830409356725,591.5,306.5
964,837.6041666666666,254.58035714285714,591.5,306.5
965,853.5994764397906,267.4685863874345,591.5,306.5
966,869.6054794520549,281.6,592.5,306.5
967,884.9698795180723,299.5100401606426,592.5,306.5
968,897.840830449827,315.80795847750863,592.5,306.5
969,911.3829787234042,339.1826241134752,592.5,306.5
970,918.7510980966325,358.8125915080527,782.8371647509579,425.77777777777777
971,926.4884004884005,384.3943833943834,593.5,306.5
972,931.2905162064826,410.6014405762305,592.5,306.5
973,930.8971962616822,437.08995327102804,779.2392156862745,429.4529411764706
974,927.1821155943294,464.80152671755724,779.0718562874251,429.3073852295409
975,920.8578313253012,489.68192771084335,595.5,306.5
976,903.6543001686341,515.0910623946037,596.5,306.5
977,883.4829931972789,536.8333333333334,595.5,306.5
978,859.4963636363636,553.7036363636364,595.5,306.5
979,830.927536231884,565.554347826087,595.5,306.5
980,803.508078994614,572.394973070018,597.5,306.5
981,774.2823129251701,574.1819727891157,597.5,306.5
982,746.7680672268907,573.4168067226891,599.5,306.5
983,717.952641165756,571.3697632058288,599.5,306.5
984,692.3477443609023,563.7443609022556,767.7920792079208,436.9960396039604
985,668.9930434782609,556.6834782608696,761.2145454545455,443.4472727272727
986,646.6984402079722,548.0658578856153,753.7012987012987,448.4638218923933
987,625.4866785079929,538.4298401420959,745.9981238273921,453.71482176360223
988,606.5979557069846,529.9045996592845,737.0384615384615,459.0480769230769
989,588.507880910683,520.3817863397549,726.0766355140187,465.5289719626168
990,572.482206405694,510.7686832740213,714.7341772151899,471.2133815551537
991,556.8858858858858,500.9009009009009,703.2576923076923,475.6673076923077
992,540.9299363057324,494.84331210191084,689.5323129251701,480.5034013605442
993,526.4406332453826,486.1451187335092,675.6214405360134,484.6046901172529
994,512.9315589353612,479.3574144486692,661.5310344827586,487.58103448275864
995,502.3844011142061,472.8342618384401,647.3728222996516,489.89547038327527
996,488.95059625212946,469.59114139693355,633.5606617647059,490.93566176470586
997,474.68470149253733,465.04477611940297,619.6237623762377,491.94257425742575
998,460.3082851637765,461.73795761079,604.7145631067962,491.6116504854369
999,446.5793499043977,459.34034416826006,590.3745173745174,490.26640926640925
1000,431.8690476190476,456.94444444444446,576.353305785124,489.05371900826447
1001,418.0426829268293,456.2073170731707,562.7309236947791,486.66064257028114
1002,404.2151394422311,456.50796812749,548.7016574585635,482.84346224677716
1003,389.9681908548708,457.1292246520875,535.2440944881889,478.2007874015748
1004,376.0501002004008,458.77154308617236,522.8919491525423,473.44279661016947
1005,362.76574803149606,461.11417322834643,510.1154684095861,467.74074074074076
1006,350.11405295315683,464.8004073319756,498.32034632034635,460.57575757575756
1007,338.49377593361,468.8589211618257,484.5097192224622,452.76889848812095
1008,327.84615384615387,473.6943319838057,473.56681034482756,443.7176724137931
1009,319.82389937106916,478.9811320754717,461.6630669546436,434.097192224622
1010,314.5486542443064,484.5672877846791,450.2643923240938,424.1172707889126
1011,310.9400428265525,489.77730192719486,439.33056133056135,412.75467775467774
1012,312.53625954198475,492.5477099236641,428.90084388185653,400.3776371308017
1013,315.8435114503817,493.8702290076336,420.2229299363057,388.09341825902334
1014,320.50860420650093,494.36711281070745,411.5970464135021,376.27848101265823
1015,327.94414414414416,491.227027027027,405.934554973822,362.4764397905759
1016,335.21,487.392,400.06808510638297,352.6170212765957
1017,343.34018691588784,481.66355140186914,395.9201680672269,341.89285714285717
1018,351.3659491193738,475.70450097847356,392.1509433962264,331.4654088050315
1019,359.4323308270677,468.56390977443607,389.53982300884957,321.22566371681415
1020,367.81544256120526,460.95856873822976,387.52668213457076,311.1415313225058
1021,375.62252964426875,453.80632411067194,385.775,303.17291666666665
1022,383.9611650485437,445.88155339805826,384.4085510688836,295.30403800475057
1023,391.8747591522158,437.59922928709057,383.56768558951967,287.98471615720524
1024,399.49115913555994,429.39882121807466,383.18581907090464,281.17359413202934
1025,406.996282527881,422.1208178438662,382.36551724137934,274.6850574712644
1026,415.20973782771534,414.1760299625468,382.3478260869565,269.3188405797101
1027,423.0402298850575,406.37931034482756,382.2384259259259,263.64351851851853
1028,430.3028037383178,399.5981308411215,381.827731092437,259.39285714285717
1029,438.33269961977186,392.3384030418251,381.9116379310345,255.36206896551724
1030,445.9206642066421,385.9169741697417,381.8855291576674,251.60691144708423
1031,453.20758483033933,378.56686626746506,381.52064220183485,248.72706422018348
1032,460.0959692898273,371.82725527831093,382.1686182669789,245.7400468384075
1033,467.611328125,365.744140625,382.4811320754717,244.0259433962264
1034,474.24346076458755,358.38631790744466,382.44117647058823,242.36425339366517
1035,481.67247386759584,351.77003484320556,383.42857142857144,241.5095238095238
1036,487.1496212121212,346.0511363636364,383.61882352941177,241.47294117647058
1037,493.69731800766283,339.3888888888889,383.6255924170616,241.74881516587678
1038,499.1816443594646,333.37093690248565,383.75333333333333,242.17777777777778
1039,505.11290322580646,328.51075268817203,383.90315789473686,243.4021052631579
1040,510.41487279843443,321.36986301369865,383.3724137931035,245.53563218390804
1041,514.8608349900596,314.40755467196817,383.1448598130841,247.94158878504672
1042,519.608,308.784,382.9092920353982,250.9137168141593
1043,523.0569105691056,303.2032520325203,382.8574610244989,254.42761692650333
1044,526.3834586466165,295.94924812030075,383.55744680851063,258.368085106383
1045,528.2041984732824,290.7270992366412,384.4386694386694,262.86278586278587
1046,530.3269230769231,285.1794871794872,384.630021141649,268.0866807610994
1047,532.5087719298245,280.1074561403509,384.3219616204691,273.52452025586354
1048,532.415611814346,275.53586497890296,383.3162583518931,280.61247216035633
1049,532.525,271.36875,384.52978723404254,286.2425531914894
1050,531.9599156118144,267.1518987341772,385.8703296703297,292.92967032967033
1051,531.6851063829787,263.1872340425532,387.04791666666665,299.8125
1052,530.5818584070796,260.3473451327434,387.75161987041037,307.79697624190067
1053,527.3097165991903,257.7125506072874,389.84221748400853,315.49040511727077
1054,524.3658536585366,255.41260162601625,392.08995815899584,322.9665271966527
1055,521.9288321167883,253.50912408759123,395.1183932346723,331.9492600422833
1056,518.1077844311377,252.5808383233533,397.86497890295357,341.03586497890296
1057,514.54,252.672,401.7134146341463,350.1829268292683
1058,510.23012552301253,252.81589958158995,405.5075268817204,359.0752688172043
1059,505.2135076252723,252.57734204793027,410.9023354564756,368.7388535031847
1060,500.73932584269664,255.01348314606741,416.0184331797235,377.7718894009217
1061,495.06198347107437,257.08677685950414,421.9375,387.31681034482756
1062,489.2045929018789,260.2484342379958,428.3029045643153,395.8402489626556
1063,483.021484375,265.1875,435.0176600441501,405.58940397350995
1064,476.4332648870637,269.4065708418891,442.1852517985611,412.205035971223
1065,469.8268041237113,275.8288659793814,450.892,423.108
1066,462.5762711864407,282.8305084745763,459.4811881188119,430.94455445544554
1067,455.1885245901639,291.2704918032787,468.32581967213116,439.3155737704918
1068,447.67291666666665,301.87291666666664,478.1306930693069,445.3069306930693
1069,440.30573248407643,313.8195329087049,487.3429752066116,451.7892561983471
1070,433.30265848670757,327.5112474437628,497.7921810699589,458.8024691358025
1071,426.8964757709251,342.31277533039645,506.9178082191781,465.1565557729941
1072,420.70071258907365,359.2565320665083,518.0489236790606,469.8101761252446
1073,416.3931203931204,378.13513513513516,527.7453531598513,474.47583643122675
1074,412.7111111111111,398.8543209876543,537.5992063492064,477.98809523809524
1075,411.7112676056338,421.99530516431923,545.8252788104089,481.75650557620816
1076,411.67764705882354,445.55764705882353,554.2099236641221,484.1641221374046
1077,415.12039312039315,471.6707616707617,561.7773512476008,486.2629558541267
1078,420.59313725490193,497.8872549019608,568.459405940594,487.89306930693067
1079,429.7769607843137,524.7034313725491,573.8516129032258,488.7548387096774
1080,442.56447688564475,551.2092457420924,577.4288617886178,489.8028455284553
1081,459.2132352941176,576.7671568627451,580.0242424242424,490.2808080808081
1082,481.4659574468085,601.3234042553191,581.2215053763441,490.3311827956989
1083,506.3329355608592,621.5871121718377,581.7720430107527,490.8215053763441
1084,536.0577342047931,634.3257080610022,579.498997995992,491.0541082164329
1085,568.7043073341094,639.906868451688,577.6129707112971,490.71338912133893
